"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2011","6.44","6.45","6.60","6.42","18.10M","0.16%"
"09/27/2011","6.43","6.41","6.57","6.39","24.05M","1.90%"
"09/26/2011","6.31","6.27","6.34","6.18","22.93M","1.77%"
"09/23/2011","6.20","6.44","6.45","6.18","23.89M","-3.28%"
"09/22/2011","6.41","6.39","6.54","6.27","21.21M","-4.04%"
"09/21/2011","6.68","6.72","6.78","6.66","19.36M","-0.15%"
"09/20/2011","6.69","6.72","6.83","6.67","14.84M","-0.30%"
"09/19/2011","6.71","6.63","6.76","6.54","10.96M","-0.45%"
"09/16/2011","6.74","6.63","6.77","6.62","11.81M","1.51%"
"09/15/2011","6.64","6.65","6.73","6.57","11.90M","1.22%"
"09/14/2011","6.56","6.51","6.63","6.39","14.79M","1.08%"
"09/13/2011","6.49","6.54","6.60","6.38","13.02M","-0.31%"
"09/12/2011","6.51","6.47","6.54","6.33","16.98M","-1.66%"
"09/09/2011","6.62","6.75","6.80","6.54","14.95M","-2.93%"
"09/08/2011","6.82","6.89","6.93","6.81","13.20M","1.34%"
"09/06/2011","6.73","6.40","6.73","6.30","23.12M","3.86%"
"09/05/2011","6.48","6.55","6.58","6.45","10.00M","-3.57%"
"09/02/2011","6.72","6.87","6.89","6.70","22.79M","-3.72%"
"09/01/2011","6.98","6.65","7.02","6.64","43.04M","7.38%"
"08/31/2011","6.50","6.37","6.50","6.36","21.54M","2.85%"
"08/30/2011","6.32","6.25","6.36","6.22","18.01M","0.80%"
"08/29/2011","6.27","6.24","6.30","6.20","19.44M","2.28%"
"08/26/2011","6.13","6.10","6.22","5.99","20.08M","-0.16%"
"08/25/2011","6.14","6.15","6.43","6.10","20.90M","-0.81%"
"08/24/2011","6.19","6.13","6.22","6.03","23.99M","0.81%"
"08/23/2011","6.14","6.08","6.14","5.86","19.07M","1.49%"
"08/22/2011","6.05","6.19","6.19","6.00","20.25M","-0.17%"
"08/19/2011","6.06","6.08","6.22","6.01","17.41M","-2.42%"
"08/18/2011","6.21","6.25","6.28","6.07","19.11M","-3.87%"
"08/17/2011","6.46","6.35","6.46","6.30","18.80M","1.89%"
"08/16/2011","6.34","6.23","6.34","6.16","15.33M","0.00%"
"08/15/2011","6.34","6.34","6.39","6.31","16.42M","1.60%"
"08/12/2011","6.24","6.24","6.35","6.13","18.13M","0.16%"
"08/11/2011","6.23","6.14","6.31","6.04","21.63M","2.81%"
"08/10/2011","6.06","6.13","6.20","5.94","30.98M","-1.46%"
